paciente_id,nombre,apellido_paterno,apellido_materno,fecha_nacimiento,edad,genero,curp,telefono,direccion,localidad,municipio,centro_salud_id,centro_salud_nombre,distancia_centro_km,tiene_seguro_popular,fecha_registro,activo
PAC00341,Miriam,Muñiz,Hinojosa,1968-08-02,56,M,POEF760518HMCCRY06,634-392-6248x95158,"Privada Turkmenistán 691 Edif. 915 , Depto. 162",San Nelly los bajos,Madero,CS004,Centro de Salud Susupuato,4.5,True,2020-06-27,True
PAC00342,Alejandra,Méndez,Lugo,1987-07-27,37,M,OUPW571226MVZKRM09,(894)283-3368,Boulevard Campeche 481 646,San Abigail los altos,Tuzantla,CS001,Centro de Salud Tzitzio,16.3,True,2023-10-19,True
PAC00343,José Luis,Cornejo,Balderas,1998-03-13,27,M,OOBH710605MBSWQQ01,453-031-2344x72643,"Continuación Rubio 688 Edif. 761 , Depto. 818",San Elias los bajos,Tzitzio,CS003,Centro de Salud Madero,16.3,False,2022-09-10,True
PAC00344,José María,Montez,Pedraza,1962-01-13,63,F,NITB410808HVZZSC08,062.594.5992,"Avenida Vergara 283 Edif. 550 , Depto. 692",Vieja Qatar,Tzitzio,CS002,Centro de Salud Tiquicheo,6.6,False,2023-11-02,True
PAC00345,Judith,Guerrero,Almaraz,1966-04-22,59,M,KOAF820212MHGSDI00,1-549-876-9809,Continuación Santa Lucía 475 130,Nueva Guyana,Tiquicheo,CS002,Centro de Salud Tiquicheo,6.9,True,2024-07-23,True
PAC00346,Julia,Navarro,Montero,2022-02-11,3,F,WOXZ150411HSLWQB04,1-296-471-9733,Diagonal Quintana Roo 100 Interior 050,San Camilo los altos,Madero,CS001,Centro de Salud Tzitzio,16.1,True,2024-07-01,True
PAC00347,Alonso,Apodaca,Pulido,2012-11-10,12,M,WANJ460304MTLMZF09,,Calzada Coahuila de Zaragoza 849 Interior 081,San Joaquín los altos,Tiquicheo,CS001,Centro de Salud Tzitzio,2.1,True,2025-05-30,False
PAC00348,Araceli,Partida,Dávila,1974-01-19,51,F,PUZA691111MMNJXV01,520.271.8840,Andador Yucatán 705 631,San Felipe los bajos,Susupuato,CS002,Centro de Salud Tiquicheo,2.3,True,2021-10-19,True
PAC00349,Úrsula,Santana,Sevilla,2021-04-01,4,F,REBF900221HCCZPB01,,Ampliación Leyva 058 Interior 829,San Rosario los altos,Tzitzio,CS003,Centro de Salud Madero,5.1,True,2023-11-19,True
PAC00350,María José,Robledo,Valladares,2011-12-23,13,M,FEVJ161112HVZXPB09,,Peatonal Mondragón 013 661,San Homero de la Montaña,Madero,CS001,Centro de Salud Tzitzio,9.4,True,2022-05-31,True
PAC00351,Marisela,Archuleta,Negrón,1962-02-20,63,F,CIPE301223HNTNVN00,939.373.2088x2017,Avenida Sur Portillo 324 810,Nueva Sudán del Sur,Tiquicheo,CS004,Centro de Salud Susupuato,17.7,True,2023-08-18,True
PAC00352,Trinidad,Montalvo,Osorio,1963-06-15,61,M,WUZW310307MTSYNI06,1-200-799-0751x000,Peatonal Nigeria 330 443,San Timoteo los bajos,Tuzantla,CS002,Centro de Salud Tiquicheo,71.6,True,2025-04-11,True
PAC00353,Hilda,Magaña,Serrato,1977-11-05,47,F,FUHW231006MHGBFAA7,07262426870,"Andador San Luis Potosí 692 Edif. 063 , Depto. 474",San Víctor de la Montaña,Tzitzio,CS002,Centro de Salud Tiquicheo,34.1,True,2023-07-21,True
PAC00354,Esperanza,Carreón,Canales,1980-10-13,44,F,LUZU000824HASZJWA5,,"Corredor Trejo 117 Edif. 407 , Depto. 586",San Carmen los altos,Tzitzio,CS001,Centro de Salud Tzitzio,10.1,True,2025-03-03,True
PAC00355,Berta,Garrido,Olivares,2006-12-28,18,M,KOXS960806HGRJNK07,+52(8)5170166258,Cerrada Mojica 831 170,Nueva Alemania,Susupuato,CS004,Centro de Salud Susupuato,11.9,True,2021-03-29,True
PAC00356,Julia,Anguiano,Verduzco,1978-11-14,46,M,RIOZ140901MCCVMS09,814.151.4176x4132,Andador Franco 184 678,Nueva Jamaica,Madero,CS003,Centro de Salud Madero,3.7,True,2023-09-16,False
PAC00357,Raquel,Olivo,Rodarte,1984-04-22,41,F,EIAK860831MGTXYM01,,Corredor Chiapas 458 060,San Abril de la Montaña,Tzitzio,CS001,Centro de Salud Tzitzio,11.9,True,2021-02-15,True
PAC00358,Anel,Rocha,Olivas,1969-05-11,56,M,COHL280119MOCJVJ05,,"Prolongación Islandia 671 Edif. 129 , Depto. 170",Nueva Finlandia,Madero,CS002,Centro de Salud Tiquicheo,8.6,True,2020-09-30,True
PAC00359,Elisa,Rendón,Tirado,1930-10-31,94,M,QEGK320726MOCNGY04,+85(9)0629697678,Periférico Carrillo 884 940,San Serafín de la Montaña,Tuzantla,CS005,Hospital Rural Tuzantla,17.9,True,2024-10-24,True
PAC00360,Diego,Rodríquez,Tovar,1966-08-23,58,F,QAAJ380827HCHNSB06,,Cerrada México 364 Interior 473,San Germán los bajos,Madero,CS004,Centro de Salud Susupuato,4.5,False,2022-04-15,True
PAC00361,Bernabé,Palacios,Grijalva,1988-03-26,37,F,JIRK180517MCLLGFA8,,Continuación Suecia 121 350,San Salvador los altos,Tzitzio,CS001,Centro de Salud Tzitzio,22.7,True,2022-11-25,True
PAC00362,Joaquín,Calderón,Lucio,2020-07-27,4,F,IEWZ751105MMNHDJ07,242-293-7370,Calzada Norte Candelaria 872 040,San Berta de la Montaña,Madero,CS003,Centro de Salud Madero,76.7,True,2021-05-25,True
PAC00363,Sara,Saiz,Orta,2019-08-03,5,M,BANM090719HTLYPJ01,(738)730-7436x57623,Corredor Aguilar 954 Interior 514,Vieja Túnez,Tiquicheo,CS001,Centro de Salud Tzitzio,10.7,True,2024-01-10,True
PAC00364,Marisol,Melgar,Farías,1979-07-12,45,M,ZODO850520MVZTKH05,,Pasaje Zacatecas 361 Interior 168,San Gustavo los bajos,Tuzantla,CS001,Centro de Salud Tzitzio,19.7,True,2020-08-15,True
PAC00365,Zacarías,Coronado,Márquez,2013-09-13,11,F,KOPA940314HYNFPP06,(604)938-8044x7931,Andador Estados Unidos de América 648 704,San Jonás los bajos,Tiquicheo,CS004,Centro de Salud Susupuato,27.9,True,2022-09-05,True
PAC00366,Soledad,Barrios,Gallegos,1977-06-17,47,M,WAKR090904HOCWSM04,259.825.7483,"Corredor Qatar 603 Edif. 909 , Depto. 307",San Soledad los altos,Tiquicheo,CS002,Centro de Salud Tiquicheo,7.5,True,2021-10-16,True
PAC00367,Darío,Villalobos,Velásquez,1934-10-07,90,M,WUNZ130102MQOWKFA4,799.796.8953x237,Boulevard Oaxaca 386 709,Vieja Ecuador,Tzitzio,CS002,Centro de Salud Tiquicheo,15.9,True,2021-01-30,True
PAC00368,Darío,Lucio,Segura,1972-08-05,52,F,DOFJ100717MCSYFV07,651-542-1592x6776,Andador Sur Nieves 330 Interior 742,San Graciela de la Montaña,Susupuato,CS002,Centro de Salud Tiquicheo,12.4,True,2021-09-19,True
PAC00369,Indira,Botello,Gracia,2023-07-16,1,M,YAYE940103HTLWMM03,1-034-323-5641,"Diagonal Sur Rodrígez 298 Edif. 684 , Depto. 942",Nueva Dominicana,Susupuato,CS004,Centro de Salud Susupuato,13.7,False,2024-03-27,True
PAC00370,Araceli,Espino,Barrientos,1997-12-29,27,F,NICS490118HNEQGJ00,,"Circuito Benavídez 978 Edif. 769 , Depto. 143",San Elvia los bajos,Tuzantla,CS005,Hospital Rural Tuzantla,4.8,True,2024-11-16,False
PAC00371,Nayeli,Irizarry,Montañez,1982-12-01,42,M,AENW630913MPLQQM07,695.174.9989x819,Periférico Sur Solorzano 025 Interior 403,Nueva Japón,Tiquicheo,CS004,Centro de Salud Susupuato,12.5,True,2020-10-19,True
PAC00372,Verónica,Saldaña,Verduzco,2016-02-24,9,F,EIVE510416HASDZA00,,"Circuito Veracruz de Ignacio de la Llave 075 Edif. 290 , Depto. 705",San Pilar los altos,Susupuato,CS004,Centro de Salud Susupuato,22.1,True,2022-10-12,True
PAC00373,Inés,Pizarro,Raya,2018-03-25,7,F,ZUNT170728HVZVRRA1,07156995033,"Eje vial Tailandia 034 Edif. 138 , Depto. 716",San Mariano los bajos,Susupuato,CS004,Centro de Salud Susupuato,69.5,True,2023-08-21,True
PAC00374,Aida,Baeza,Botello,1975-11-24,49,F,HUIN060310MBSCXPA2,+98(6)5258332292,Pasaje Oaxaca 219 937,San Karina los altos,Tzitzio,CS004,Centro de Salud Susupuato,38.5,True,2023-09-18,True
PAC00375,Leticia,Valdez,Cano,2020-03-30,5,F,CUTC141007HYNZDV09,(245)195-8247,Circuito Sur Zayas 556 435,San Cynthia de la Montaña,Tuzantla,CS002,Centro de Salud Tiquicheo,150.0,True,2023-12-17,True
PAC00376,Gustavo,Sandoval,Sevilla,1994-10-31,30,M,QOSX250524MTCPMJA8,,"Pasaje República Dominicana 726 Edif. 190 , Depto. 268",San Ramiro los altos,Tuzantla,CS002,Centro de Salud Tiquicheo,4.9,True,2021-02-22,True
PAC00377,Jesús,Laboy,Lemus,1993-03-28,32,F,SAVJ840506HNLTDE01,(137)747-8095,"Retorno Afganistán 569 Edif. 131 , Depto. 863",Vieja Suiza,Madero,CS003,Centro de Salud Madero,34.7,True,2022-05-31,True
PAC00378,Dulce María,Ozuna,Muñiz,2009-10-27,15,M,TESX131028HTLPHIA7,+38(9)6969766900,"Peatonal Norte Casillas 234 Edif. 531 , Depto. 528",Nueva Túnez,Tiquicheo,CS004,Centro de Salud Susupuato,15.2,True,2023-04-11,True
PAC00379,Amalia,Fierro,Barrientos,1969-02-13,56,M,TEPY661105MSLKSX08,006.794.8078x991,Retorno Barbados 283 905,San Lorena los bajos,Tiquicheo,CS005,Hospital Rural Tuzantla,150.0,True,2023-02-22,True
PAC00380,Cecilia,Olivares,Casanova,2022-12-24,2,M,OOPJ180707MMCQQPA3,,Periférico Baja California Sur 773 564,San Diego los altos,Tuzantla,CS001,Centro de Salud Tzitzio,4.6,True,2023-12-04,False
PAC00381,Espartaco,González,Niño,1930-11-21,94,F,QADR070406MTSYZIA4,357-457-7056x327,Retorno Muro 645 Interior 850,San Leticia los bajos,Madero,CS004,Centro de Salud Susupuato,4.4,True,2025-05-10,True
PAC00382,Miguel,Escobedo,Serrato,1980-03-26,45,M,SEQK430219HPLWBV01,,Continuación Centeno 238 Interior 908,San Florencia de la Montaña,Tzitzio,CS004,Centro de Salud Susupuato,5.9,False,2025-05-15,True
PAC00383,Natalia,Verduzco,Ramón,2021-12-01,3,F,JIGB150330HCHCYV01,1-575-495-7371x29973,Circuito Amador 285 731,San Rebeca los altos,Tiquicheo,CS001,Centro de Salud Tzitzio,1.0,True,2022-07-14,True
PAC00384,Abel,Medrano,Oquendo,1973-03-08,52,M,EOVY140909HCLHLJ08,(277)902-3138,Continuación Puga 760 280,San Jonás los altos,Tzitzio,CS004,Centro de Salud Susupuato,6.5,True,2023-10-12,True
PAC00385,Rufino,Almaraz,Sauceda,2008-10-10,16,F,YAIY730217HSLQNB00,,Calle Oaxaca 740 911,Nueva Burundi,Madero,CS002,Centro de Salud Tiquicheo,4.9,False,2023-10-27,True
PAC00386,Berta,Ortiz,Preciado,1946-07-08,78,F,PAER851027MJCYZD07,171-664-4562x456,"Boulevard Nuevo León 085 Edif. 146 , Depto. 256",Nueva Libia,Madero,CS001,Centro de Salud Tzitzio,14.6,False,2024-11-18,True
PAC00387,Rocío,Maestas,Olivas,1985-07-22,39,F,PEUU260718HBSQLE00,706.251.1692x276,"Continuación Barajas 763 Edif. 169 , Depto. 907",Vieja Honduras,Susupuato,CS001,Centro de Salud Tzitzio,18.4,True,2024-03-09,True
PAC00388,Oswaldo,Mondragón,Rivero,1927-07-07,97,F,XARH141214HSLTFSA7,301-572-2509,Callejón Sur Estévez 725 Interior 906,Nueva Luxemburgo,Madero,CS003,Centro de Salud Madero,115.7,True,2025-04-14,True
PAC00389,Graciela,Linares,Villalpando,2019-11-27,5,M,KAOY420929MHGHWB02,(165)867-6396,Prolongación México 884 465,San Amelia los altos,Tiquicheo,CS002,Centro de Salud Tiquicheo,38.1,True,2024-10-07,True
PAC00390,Ruby,Cazares,Villegas,2019-06-25,5,F,UOXG130413HBSJBXA1,1-331-301-1223,"Periférico Guerrero 545 Edif. 778 , Depto. 207",San Carla los altos,Tiquicheo,CS002,Centro de Salud Tiquicheo,6.1,True,2024-09-08,True
PAC00391,Carmen,Tórrez,Huerta,1985-05-10,40,F,ZOAB930520MCCNCM01,,Peatonal Guatemala 433 877,Vieja San Marino,Tuzantla,CS003,Centro de Salud Madero,4.1,True,2021-09-30,True
PAC00392,Timoteo,Alcala,Peres,1972-02-20,53,M,BEPU220529HYNYCH00,(610)705-2588,Calle Campeche 113 Interior 346,Nueva Suecia,Tiquicheo,CS005,Hospital Rural Tuzantla,22.0,False,2022-03-13,True
PAC00393,Eugenia,Suárez,Verduzco,1952-11-12,72,F,SADD390412MMCDJN02,+59(1)5824478094,Pasaje Hidalgo 700 321,San Maximiliano de la Montaña,Susupuato,CS004,Centro de Salud Susupuato,2.5,True,2020-08-13,True
PAC00394,Fidel,Noriega,Henríquez,1990-01-26,35,F,ZEYB610605HQODFI07,,Ampliación El Salvador 897 Interior 232,Vieja Noruega,Susupuato,CS004,Centro de Salud Susupuato,109.7,False,2021-11-02,True
PAC00395,Arturo,Padilla,Bonilla,2018-03-16,7,M,ZUMY940317HBCTDA07,,"Corredor Tlaxcala 707 Edif. 881 , Depto. 228",San Barbara los altos,Tzitzio,CS001,Centro de Salud Tzitzio,50.2,True,2024-04-20,True
PAC00396,María del Carmen,Torres,Canales,2009-05-29,16,M,UIQO320418MMNHYW03,,Corredor Santana 708 Interior 185,San José Emilio los altos,Tiquicheo,CS001,Centro de Salud Tzitzio,6.9,True,2022-01-12,True
PAC00397,Amelia,Rolón,Henríquez,2023-01-01,2,F,REGD230726HSPWVH00,(171)084-8542x33899,"Calle Islandia 055 Edif. 435 , Depto. 021",Vieja Arabia Saudita,Tiquicheo,CS002,Centro de Salud Tiquicheo,1.6,True,2025-01-28,True
PAC00398,Abril,Barreto,Olivo,1963-08-01,61,F,FABU211101MNLJRIA2,07753940352,"Cerrada Tayikistán 222 Edif. 378 , Depto. 710",San Gustavo los altos,Susupuato,CS002,Centro de Salud Tiquicheo,61.8,False,2021-10-15,True
PAC00399,Abel,Abreu,Saiz,1947-12-12,77,M,PUDC190712HTLXXKA3,+33(7)4474685595,Peatonal Norte Saavedra 891 602,Vieja Lesotho,Madero,CS005,Hospital Rural Tuzantla,10.6,False,2024-04-05,True
PAC00400,Dulce,Cornejo,Quiroz,2011-04-12,14,F,MECP310926MCCRGG02,535-570-9469,"Retorno Chihuahua 555 Edif. 885 , Depto. 896",San Aida los bajos,Susupuato,CS004,Centro de Salud Susupuato,53.8,False,2021-01-18,True
PAC00401,Adán,Franco,Jaime,1988-05-07,37,F,GIEB270705HNTGFO04,811-187-0365,"Peatonal Sonora 433 Edif. 282 , Depto. 676",Vieja Islas Salomón,Tiquicheo,CS005,Hospital Rural Tuzantla,1.8,True,2021-07-09,True
PAC00402,Humberto,Cintrón,Vera,2010-10-25,14,M,RECN240109MJCXTO03,,Calle Querétaro 415 Interior 308,Vieja Palau,Susupuato,CS003,Centro de Salud Madero,5.9,True,2020-06-22,True
PAC00403,Antonio,Maestas,Hernández,1998-06-04,27,M,SESA550209MBSCTX09,688.739.3215,Continuación Saint Kitts y Nevis 523 942,Vieja Eritrea,Tzitzio,CS004,Centro de Salud Susupuato,12.3,True,2025-03-03,True
PAC00404,Hugo,Alcala,Lomeli,1962-06-11,62,M,HARY270504HTCJGL01,,Calzada Chiapas 237 969,Nueva Libia,Tzitzio,CS002,Centro de Salud Tiquicheo,12.9,False,2020-10-02,True
PAC00405,Amanda,Matías,Guerrero,2015-12-10,9,M,OEWM760512HSPZSW05,291.270.6588x257,Ampliación Chiapas 278 Interior 628,Nueva Omán,Tzitzio,CS005,Hospital Rural Tuzantla,7.1,True,2021-03-16,True
PAC00406,Óscar,Terán,Montes,1984-12-04,40,F,WURS080808HCHYNXA1,(072)855-9123x45370,"Continuación Distrito Federal 013 Edif. 292 , Depto. 671",Vieja Venezuela,Tuzantla,CS004,Centro de Salud Susupuato,25.7,True,2024-02-04,True
PAC00407,Nadia,Zarate,Ramón,1972-08-14,52,F,TALL700917HCSWJE02,1-140-324-5914x566,Diagonal Albania 476 008,San Cornelio los altos,Tiquicheo,CS002,Centro de Salud Tiquicheo,3.4,True,2020-07-15,True
PAC00408,Aida,Ríos,Terrazas,1961-10-13,63,M,YEKL051124MNERLBA5,,Periférico Papua Nueva Guinea 882 249,San Luisa de la Montaña,Madero,CS004,Centro de Salud Susupuato,10.3,True,2020-09-16,True
PAC00409,Federico,Domínguez,Paz,1967-05-20,58,F,LAGO330609HCHQHJ01,+58(0)9321131905,Circuito Sur Gallegos 197 Interior 627,Vieja Croacia,Tzitzio,CS002,Centro de Salud Tiquicheo,14.1,False,2022-07-16,True
PAC00410,Estela,Velasco,Granado,1979-01-07,46,M,QAJN410217HYNPRO05,600.441.6089x9041,"Calle Bangladesh 027 Edif. 651 , Depto. 831",Vieja Papua Nueva Guinea,Tzitzio,CS004,Centro de Salud Susupuato,22.6,True,2023-08-08,True
PAC00411,Sergio,Ávalos,Maya,1970-08-11,54,F,KIPS400321MVZMXE01,521-129-2301x838,Callejón Saint Kitts y Nevis 136 287,Nueva Santa Lucía,Madero,CS002,Centro de Salud Tiquicheo,28.6,False,2022-07-18,True
PAC00412,Carlota,Baeza,de la O,1984-10-29,40,M,JOFT230712HNLHHW06,131.732.5409x734,"Periférico Campeche 624 Edif. 987 , Depto. 355",San Aldo de la Montaña,Tiquicheo,CS001,Centro de Salud Tzitzio,3.2,False,2023-01-30,True
PAC00413,Daniel,Carvajal,Briones,1950-06-30,74,F,FERW570416HPLPGL09,1-050-017-6351x6260,Continuación Sinaloa 241 Interior 110,Nueva Saint Kitts y Nevis,Tiquicheo,CS002,Centro de Salud Tiquicheo,1.9,True,2020-06-17,True
PAC00414,Ramiro,Bahena,Corral,2022-05-04,3,M,KEAX450811MNLTMY08,291-033-0200,Ampliación Sur Mota 459 021,Vieja Omán,Tuzantla,CS005,Hospital Rural Tuzantla,56.4,True,2025-04-19,True
PAC00415,Modesto,Nazario,Montero,1960-03-15,65,F,DOBE430924HOCBQT09,418.181.2862,Periférico Granado 845 Interior 707,San Gonzalo los altos,Susupuato,CS002,Centro de Salud Tiquicheo,18.2,True,2023-05-11,True
PAC00416,Víctor,Ríos,Cabán,1988-01-03,37,M,YIGA260530HTLDVM06,,"Calzada Norte Torres 059 Edif. 021 , Depto. 384",Nueva Polonia,Madero,CS004,Centro de Salud Susupuato,5.0,True,2022-01-28,True
PAC00417,Samuel,Curiel,Montoya,2020-06-01,5,F,WOLM160629MASMPL09,(024)621-1420x226,"Corredor Almonte 231 Edif. 420 , Depto. 727",Nueva Irlanda,Susupuato,CS002,Centro de Salud Tiquicheo,78.4,True,2024-11-28,True
PAC00418,Sofía,Pantoja,Vásquez,1966-06-22,58,F,JEZX010117MTCGXTA3,,Boulevard Sandoval 496 286,Vieja Seychelles,Tiquicheo,CS004,Centro de Salud Susupuato,14.0,True,2023-07-03,True
PAC00419,Bernabé,Girón,Rivas,1983-08-31,41,M,SOCA000714MNTRHRA9,08880500251,"Cerrada Guatemala 990 Edif. 667 , Depto. 488",San Silvia los bajos,Tuzantla,CS005,Hospital Rural Tuzantla,50.2,True,2021-06-15,True
PAC00420,Camila,Cardona,Loya,2015-11-15,9,F,BISJ120823MVZKBZ04,,"Prolongación Suriname 515 Edif. 870 , Depto. 166",San Rubén de la Montaña,Madero,CS003,Centro de Salud Madero,13.2,True,2025-04-23,True
PAC00421,Maximiliano,Jimínez,Altamirano,1991-02-11,34,F,PEAD290129MZSDYX03,130-269-4237x57207,"Continuación Sur Olivárez 394 Edif. 415 , Depto. 080",Vieja Emiratos Árabes Unidos,Susupuato,CS002,Centro de Salud Tiquicheo,144.4,True,2025-02-12,True
PAC00422,Porfirio,Colón,Castillo,1978-07-10,46,M,XUAI310606HCCGNO07,100.476.6063x9400,Retorno Norte Lozada 779 964,Vieja Brunei Darussalam,Tiquicheo,CS002,Centro de Salud Tiquicheo,100.1,True,2020-08-12,True
PAC00423,Jaqueline,Esparza,Melgar,1996-12-02,28,F,JUUC080508HGRFYYA8,,"Pasaje Caldera 755 Edif. 426 , Depto. 795",San Felipe los bajos,Madero,CS001,Centro de Salud Tzitzio,9.0,True,2022-09-06,True
PAC00424,Arturo,Laureano,Rosado,1984-08-01,40,F,WIDR920708MDGBGQ08,,Corredor Tlaxcala 562 Interior 580,Vieja Noruega,Susupuato,CS004,Centro de Salud Susupuato,39.1,True,2022-06-29,True
PAC00425,Santiago,Cavazos,Benítez,2017-07-05,7,M,GUTW300313HTCSDD04,(282)816-5068,Privada Norte Villaseñor 068 172,San Estefanía de la Montaña,Tzitzio,CS003,Centro de Salud Madero,26.4,True,2023-03-24,True
PAC00426,Ivonne,Cardona,Cazares,2000-05-20,25,F,JAXD680411HCMGKJ09,,"Viaducto Djibouti 353 Edif. 511 , Depto. 897",Vieja India,Tiquicheo,CS001,Centro de Salud Tzitzio,63.0,True,2022-02-07,True
PAC00427,Eduardo,Estévez,Ruelas,1973-03-01,52,M,POBG470207HBSVXB03,565.793.2278x486,"Peatonal Sur Gollum 348 Edif. 572 , Depto. 549",Nueva Samoa,Madero,CS001,Centro de Salud Tzitzio,3.8,False,2021-01-24,True
PAC00428,Esther,Otero,Yáñez,2024-10-20,0,M,GUGF230125MBCDGX05,122.437.2636x396,"Calzada Sur Verdugo 594 Edif. 058 , Depto. 983",Nueva Nigeria,Tuzantla,CS005,Hospital Rural Tuzantla,27.8,True,2022-09-20,True
PAC00429,Isabel,Fernández,Rodarte,1974-09-17,50,M,CASY320618HJCJMF00,278.639.1902,Corredor Eslovenia 536 Interior 194,San Blanca de la Montaña,Tuzantla,CS003,Centro de Salud Madero,43.4,False,2021-01-26,True
PAC00430,Ignacio,Oquendo,Carbajal,1926-10-29,98,F,SEOV810325HGRPQN04,,Continuación Norte Narváez 612 997,San Salvador los altos,Tiquicheo,CS003,Centro de Salud Madero,1.5,True,2023-01-11,True
PAC00431,Pablo,Blanco,Echeverría,1999-11-08,25,M,PIWJ171128HCHNTDA7,423.377.7146x8185,Calle Norte Galván 273 Interior 668,Nueva Ucrania,Susupuato,CS003,Centro de Salud Madero,2.9,True,2022-09-14,True
PAC00432,Karla,Ávila,Gutiérrez,1931-05-28,94,M,JOGC000722MSPHBVA2,1-114-718-3791x93196,Circunvalación Guinea 256 923,Vieja Indonesia,Tzitzio,CS004,Centro de Salud Susupuato,1.1,True,2025-03-14,True
PAC00433,Joaquín,Menéndez,Gaona,1991-01-05,34,M,WUDX480603HCSPJK08,,"Pasaje República Democrática Popular Lao 873 Edif. 905 , Depto. 077",San Reynaldo los bajos,Susupuato,CS002,Centro de Salud Tiquicheo,8.8,False,2024-03-13,True
PAC00434,Rolando,Velásquez,Castro,1969-07-04,55,F,ZOLP191226MZSVLEA4,1-440-615-7795x58507,"Peatonal Aguascalientes 149 Edif. 683 , Depto. 007",San Esparta de la Montaña,Tzitzio,CS004,Centro de Salud Susupuato,28.8,False,2021-12-04,True
PAC00435,Gloria,Morales,Henríquez,2010-07-27,14,M,BAPV600218HGRQYV01,06481699209,"Periférico Norte Muñoz 133 Edif. 074 , Depto. 574",San Antonio los bajos,Madero,CS001,Centro de Salud Tzitzio,73.9,True,2020-11-06,True
PAC00436,Delia,Pedraza,Piña,2020-12-22,4,F,GIVP750720MNELWK06,(285)294-9029,"Prolongación Norte Navarro 505 Edif. 793 , Depto. 477",Nueva Madagascar,Tuzantla,CS004,Centro de Salud Susupuato,13.3,True,2023-08-27,True
PAC00437,Mateo,Juárez,González,2021-08-04,3,M,KOOO060420HBSHWVA8,(368)527-1006x829,Avenida Gabón 507 551,San Mauro de la Montaña,Madero,CS002,Centro de Salud Tiquicheo,86.0,True,2020-06-30,True
PAC00438,Benjamín,Chapa,Cadena,2003-03-14,22,F,DUVP620211MYNWHQ03,,Corredor Galindo 539 Interior 420,San Miguel Ángel los bajos,Madero,CS002,Centro de Salud Tiquicheo,2.3,True,2024-07-06,True
PAC00439,Ricardo,Solorio,Gil,1983-01-17,42,F,AUBE520101MQRXBY09,743-856-7120x95220,Viaducto Urbina 409 654,Vieja Iraq,Madero,CS002,Centro de Salud Tiquicheo,1.6,True,2023-02-26,True
PAC00440,Raúl,Rosario,Arevalo,1932-09-24,92,F,HEHU061109MCHDMDA3,04961981427,Prolongación República Unida de Tanzanía 579 Interior 764,San Guillermina de la Montaña,Tzitzio,CS001,Centro de Salud Tzitzio,11.4,True,2023-02-11,False
PAC00441,Adriana,Sotelo,Perales,1980-07-03,44,F,WOSA031229MSLXQKA0,561-711-1792x5075,Cerrada Delgado 471 830,Nueva Iraq,Susupuato,CS002,Centro de Salud Tiquicheo,19.3,False,2025-02-26,True
PAC00442,Benito,Aponte,Figueroa,1998-08-24,26,F,JING570428MCSWJJ05,,Calzada Quintana Roo 264 567,Nueva Islandia,Madero,CS001,Centro de Salud Tzitzio,11.7,True,2024-02-25,True
PAC00443,Adán,Cintrón,Gamboa,2011-07-23,13,M,IASZ040726MTSJPZA2,,Circunvalación Cintrón 607 288,San Dalia de la Montaña,Madero,CS003,Centro de Salud Madero,1.0,True,2022-12-05,True
PAC00444,José Carlos,Castellanos,Almonte,1984-01-16,41,M,IUQO160523HBCZVF00,965.528.2589,Diagonal Elizondo 170 377,Nueva Barbados,Tiquicheo,CS002,Centro de Salud Tiquicheo,10.9,True,2021-07-07,True
PAC00445,Ana,Haro,Tejada,1942-03-24,83,F,XAQG190622MVZGKE03,010.546.8600x321,Corredor Norte Rincón 475 846,Nueva Irlanda,Madero,CS005,Hospital Rural Tuzantla,2.5,True,2022-06-27,True
PAC00446,David,Rubio,Campos,1959-10-27,65,M,NIJU670916HMSYKM08,,Avenida Chiapas 959 Interior 103,San Homero los bajos,Tiquicheo,CS004,Centro de Salud Susupuato,27.2,False,2024-04-12,True
PAC00447,Perla,Linares,Collazo,1967-02-20,58,F,NOUB130911HGTLGAA2,,Cerrada Querétaro 447 895,San Gustavo los bajos,Madero,CS003,Centro de Salud Madero,18.9,True,2021-07-12,True
PAC00448,Santiago,Vigil,Páez,1963-05-09,62,F,BAKT650926MCSRPV06,(820)890-1057,Circuito Chiapas 216 Interior 626,Nueva Saint Kitts y Nevis,Tzitzio,CS004,Centro de Salud Susupuato,3.9,True,2024-10-04,True
PAC00449,Yeni,Anaya,Galindo,1971-03-20,54,M,QAQV840419MZSDKT06,,Eje vial Cuba 863 732,San Juan los altos,Madero,CS003,Centro de Salud Madero,6.6,True,2022-02-06,True
PAC00450,Silvia,Trejo,Cadena,1996-04-17,29,M,GEDF420919HNTSRI01,1-606-558-1224x57464,Circuito Norte Bernal 803 Interior 935,Vieja Ucrania,Tzitzio,CS005,Hospital Rural Tuzantla,3.4,True,2021-11-12,True
